X,Transect,Roll,Photo,Type,Area,RMS,H_Water,H_Bare,H_Gram,H_Shrub,H_Forest,C_Water,C_Bare,C_Gram,C_Shrub,C_Forest,Latitude,Longitude,NEAR_DIST,TL,Fire,grid.id,stable_no,NA.,stable_shr,stable_forest,inc_forest,inc_shrub,dec_structure
986,3,A5720,44,forest,9.283652056,3.4,5,0,0,0,0,0,0,0,0,0,63.2472,-113.085,18.01631004,-1,0,917,0,100,0,0,0,0,0
987,3,A5720,44,forest,9.283652056,3.4,3,0,2,3,4,0,0,0,0,0,63.2473,-113.079,17.92472758,-1,0,918,0,60,0,40,0,0,0
988,3,A5720,44,forest,9.283652056,3.4,0,0,1,3,5,0,0,0,0,0,63.2474,-113.073,17.8331469,-1,0,919,0,0,0,83,17,0,0
989,3,A5720,44,forest,9.283652056,3.4,0,0,2,3,5,0,0,0,0,1,63.2475,-113.067,17.74156827,-1,0,920,0,28,0,66,6,0,0
990,3,A5720,44,forest,9.283652056,3.4,3,0,1,3,4,1,0,0,0,0,63.2476,-113.061,17.64999138,-1,0,921,0,68,0,32,0,0,0
991,3,A5720,44,forest,9.283652056,3.4,1,0,2,3,4,0,0,0,0,0,63.2477,-113.055,17.55841645,-1,0,922,0,48,0,48,4,0,0
992,3,A5720,44,forest,9.283652056,3.4,3,0,1,3,3,1,0,0,0,0,63.2478,-113.049,17.46896923,-1,0,923,0,92,0,7,1,0,0
993,3,A5720,44,forest,9.283652056,3.4,2,0,2,3,4,0,0,0,0,0,63.2478,-113.043,17.38409096,-1,0,924,0,64,0,23,13,0,0
994,3,A5720,44,forest,9.283652056,3.4,3,0,3,2,2,0,0,0,0,0,63.2445,-113.085,18.3060671,-1,0,927,0,60,0,38,0,0,2
995,3,A5720,44,forest,9.283652056,3.4,1,0,2,4,3,0,0,0,0,0,63.2446,-113.079,18.21448498,-1,0,928,3,20,0,76,1,0,0
996,3,A5720,44,forest,9.283652056,3.4,0,0,1,4,4,0,0,0,0,0,63.2447,-113.073,18.12290474,-1,0,929,0,0,0,80,20,0,0
997,3,A5720,44,forest,9.283652056,3.4,1,0,2,4,3,1,0,0,0,0,63.2448,-113.067,18.03132645,-1,0,930,0,0,0,92,8,0,0
998,3,A5720,44,forest,9.283652056,3.4,1,0,1,3,4,0,0,0,0,0,63.2449,-113.061,17.93974998,-1,0,931,0,0,0,99,1,0,0
999,3,A5720,44,forest,9.283652056,3.4,1,0,1,2,5,0,0,0,0,0,63.245,-113.055,17.84837862,-1,0,932,0,44,0,56,0,0,0
1000,3,A5720,44,forest,9.283652056,3.4,3,0,2,2,4,0,0,0,0,0,63.2451,-113.049,17.76038044,-1,0,933,0,76,0,24,0,0,0
1001,3,A5720,44,forest,9.283652056,3.4,4,0,2,2,3,0,0,0,0,0,63.2452,-113.043,17.67689227,-1,0,934,0,88,0,7,5,0,0
1002,4,A2637,73,tundra,3.752555149,4.66,0,0,3,3,1,0,0,-2,2,1,62.8766,-108.339,3.711352714,1,0,953,31,48,0,17,0,0,4
1003,4,A2637,73,tundra,3.752555149,4.66,4,0,3,1,1,0,0,-3,3,0,62.8765,-108.333,3.847996546,1,0,954,0,100,0,0,0,0,0
1004,4,A2637,73,tundra,3.752555149,4.66,0,0,5,2,1,0,0,-2,2,1,62.874,-108.345,3.84514043,1,0,959,2,0,65,33,0,0,0
1005,4,A2637,73,tundra,3.752555149,4.66,1,0,5,2,1,0,0,-3,3,0,62.8739,-108.34,3.981782137,1,0,960,24,36,9,29,0,0,2
1006,4,A2637,73,tundra,3.752555149,4.66,0,1,4,2,1,0,0,-3,3,2,62.8738,-108.334,4.118425409,1,0,961,47,0,33,18,0,0,2
1007,4,A2637,73,tundra,3.752555149,4.66,2,0,5,1,1,0,0,-4,4,1,62.8737,-108.328,4.255070466,1,0,962,49,44,1,4,0,0,2
1008,4,A2637,73,tundra,3.752555149,4.66,0,1,5,2,0,0,0,-3,3,0,62.8714,-108.352,3.97893105,1,0,966,44,4,49,3,0,0,0
1009,4,A2637,73,tundra,3.752555149,4.66,1,1,5,2,1,0,0,-3,3,2,62.8713,-108.346,4.115570753,1,0,967,26,52,19,3,0,0,0
1010,4,A2637,73,tundra,3.752555149,4.66,3,0,4,2,1,0,0,-2,2,1,62.8712,-108.34,4.252211996,1,0,968,6,76,17,1,0,0,0
1011,4,A2637,73,tundra,3.752555149,4.66,0,0,5,1,1,0,0,-1,1,1,62.8711,-108.334,4.388854831,1,0,969,65,0,22,13,0,0,0
1012,4,A2637,73,tundra,3.752555149,4.66,1,0,5,2,1,0,0,-3,3,0,62.871,-108.328,4.525499328,1,0,970,50,28,8,9,0,0,5
1013,4,A2637,73,tundra,3.752555149,4.66,1,0,5,2,1,0,0,-3,3,1,62.8709,-108.322,4.662145392,1,0,971,63,20,8,9,0,0,0
1014,4,A2637,73,tundra,3.752555149,4.66,0,1,5,1,1,0,0,-1,1,0,62.8686,-108.346,4.386001512,1,0,976,76,8,12,4,0,0,0
1015,4,A2637,73,tundra,3.752555149,4.66,1,1,5,1,1,0,0,-1,1,0,62.8685,-108.34,4.522642318,1,0,977,7,44,45,4,0,0,0
1016,4,A2637,73,tundra,3.752555149,4.66,1,0,5,1,1,0,0,-2,2,1,62.8684,-108.334,4.65928469,1,0,978,49,32,19,0,0,0,0
1017,4,A2637,73,tundra,3.752555149,4.66,1,0,5,1,1,0,0,-2,2,1,62.8683,-108.328,4.795928751,1,0,979,68,0,22,10,0,0,0
1018,4,A2637,73,tundra,3.752555149,4.66,3,1,3,1,1,0,0,-3,3,0,62.8682,-108.322,4.932574352,1,0,980,3,72,19,6,0,0,0
1019,4,A2637,73,tundra,3.752555149,4.66,3,0,4,2,1,0,0,-2,2,1,62.8681,-108.317,5.069221666,1,0,981,1,72,27,0,0,0,0
1020,4,A2637,73,tundra,3.752555149,4.66,2,0,5,1,1,0,0,-1,1,0,62.8658,-108.34,4.793073078,1,0,985,32,68,0,0,0,0,0
1021,4,A2637,73,tundra,3.752555149,4.66,1,0,5,2,1,0,0,-1,1,0,62.8657,-108.334,4.929715012,1,0,986,70,24,6,0,0,0,0
1022,4,A2637,73,tundra,3.752555149,4.66,0,0,4,3,2,0,0,-2,2,1,62.8656,-108.329,5.06635861,1,0,987,63,0,0,37,0,0,0
1023,4,A2637,73,tundra,3.752555149,4.66,0,0,5,2,1,0,0,-2,2,0,62.8655,-108.323,5.203003774,1,0,988,84,0,1,15,0,0,0
1024,4,A2637,73,tundra,3.752555149,4.66,0,0,5,1,1,0,0,-1,1,0,62.8654,-108.317,5.339650529,1,0,989,23,13,60,4,0,0,0
1025,4,A2637,73,tundra,3.752555149,4.66,0,0,5,2,0,0,0,0,0,0,62.8632,-108.341,5.063504397,1,0,993,81,16,0,0,0,0,3
1026,4,A2637,73,tundra,3.752555149,4.66,1,1,4,3,0,0,0,-1,1,0,62.863,-108.335,5.200145869,1,0,994,35,45,17,0,0,0,3
1027,4,A2637,73,tundra,3.752555149,4.66,1,0,4,3,1,1,0,-3,3,1,62.8629,-108.329,5.336788907,1,0,995,48,28,0,24,0,0,0
1028,4,A2637,73,tundra,3.752555149,4.66,3,0,5,1,0,1,0,-3,3,0,62.8628,-108.323,5.473433536,1,0,996,12,80,8,0,0,0,0
1029,4,A2637,73,tundra,3.752555149,4.66,2,1,4,2,0,0,0,-1,1,0,62.8604,-108.335,5.470577091,1,0,1000,24,68,4,4,0,0,0
1030,4,A2637,73,tundra,3.752555149,4.66,2,0,5,1,0,0,0,-1,1,0,62.8602,-108.329,5.607219692,1,0,1001,64,36,0,0,0,0,0
1031,4,A2636,26,tundra,3.800908814,10.26,5,0,1,2,2,0,0,-2,2,2,62.8295,-108.568,0.816679503,1,0,1020,0,96,0,4,0,0,0
1032,4,A2636,26,tundra,3.800908814,10.26,1,0,2,3,3,0,0,-3,2,3,62.8294,-108.562,1.092036183,1,0,1021,3,48,0,48,0,0,1
1033,4,A2636,26,tundra,3.800908814,10.26,5,0,2,1,1,0,0,-2,2,1,62.827,-108.574,0.431187313,1,1,1031,0,100,0,0,0,0,0
1034,4,A2636,26,tundra,3.800908814,10.26,5,1,2,1,0,0,0,-2,2,0,62.8268,-108.568,0.706544709,1,1,1032,0,100,0,0,0,0,0
1035,4,A2636,26,tundra,3.800908814,10.26,1,1,4,2,2,0,0,-3,3,2,62.8267,-108.562,0.981901136,1,1,1033,22,40,21,17,0,0,0
1036,4,A2636,26,tundra,3.800908814,10.26,0,1,3,3,2,0,0,-2,2,2,62.8266,-108.556,1.257256722,1,1,1034,4,12,48,36,0,0,0
1037,4,A2637,71,forest,3.750788492,6.11,5,0,2,1,1,0,0,0,2,2,62.8254,-108.639,2.707936252,-1,0,1039,0,100,0,0,0,0,0
1038,4,A2637,71,forest,3.750788492,6.11,2,1,3,2,1,0,0,0,2,2,62.8253,-108.633,2.432569028,-1,0,1040,5,76,15,4,0,0,0
1039,4,A2637,71,forest,3.750788492,6.11,3,1,3,2,1,0,0,0,2,1,62.8252,-108.627,2.157202858,-1,0,1041,17,52,22,9,0,0,0
1040,4,A2636,26,tundra,3.800908814,10.26,2,0,3,2,1,0,0,-2,2,2,62.8243,-108.574,0.321052798,1,1,1046,0,69,17,7,7,0,0
1041,4,A2636,26,tundra,3.800908814,10.26,2,0,4,1,1,0,0,0,1,0,62.8242,-108.568,0.596410041,1,1,1047,19,80,1,0,0,0,0
1042,4,A2636,26,tundra,3.800908814,10.26,3,0,3,1,1,0,0,0,1,0,62.8241,-108.562,0.871766343,1,1,1048,4,88,0,8,0,0,0
1043,4,A2636,26,tundra,3.800908814,10.26,2,2,3,2,2,0,0,-2,2,0,62.824,-108.556,1.147121675,1,1,1049,6,44,24,26,0,0,0
1044,4,A2636,26,tundra,3.800908814,10.26,0,1,5,1,1,0,0,0,1,1,62.8239,-108.55,1.422476251,1,1,1050,11,0,40,48,0,1,0
1045,4,A2637,71,forest,3.750788492,6.11,0,1,3,2,1,0,0,-4,4,3,62.8227,-108.639,2.818068469,-1,0,1057,10,43,30,15,0,2,0
1046,4,A2637,71,forest,3.750788492,6.11,2,1,3,2,1,0,0,-4,3,2,62.8226,-108.633,2.542701483,-1,0,1058,26,44,21,5,0,0,4
1047,4,A2637,71,forest,3.750788492,6.11,3,1,3,2,1,0,0,-2,2,1,62.8225,-108.627,2.267335467,-1,0,1059,23,77,0,0,0,0,0
1048,4,A2637,71,forest,3.750788492,6.11,3,0,3,2,1,0,0,0,2,1,62.8224,-108.621,1.991970306,-1,1,1060,0,100,0,0,0,0,0
1049,4,A2636,26,tundra,3.800908814,10.26,1,1,4,2,2,-1,0,-2,2,0,62.8216,-108.574,0.210918508,1,1,1064,20,12,30,28,0,10,0
1050,4,A2636,26,tundra,3.800908814,10.26,1,1,4,1,1,0,0,-2,2,0,62.8215,-108.568,0.486275526,1,1,1065,30,33,35,2,0,0,0
1051,4,A2636,26,tundra,3.800908814,10.26,2,0,3,3,2,0,0,-3,3,0,62.8214,-108.562,0.761631689,1,1,1066,13,36,2,34,0,2,13
1052,4,A2636,26,tundra,3.800908814,10.26,0,1,3,2,2,0,0,-2,2,0,62.8213,-108.556,1.036986882,1,1,1067,3,0,31,66,0,0,0
1053,4,A2636,26,tundra,3.800908814,10.26,1,2,4,2,1,0,0,-2,1,2,62.8212,-108.551,1.312341219,1,1,1068,62,0,24,12,0,2,0
1054,4,A2636,26,tundra,3.800908814,10.26,0,2,4,2,1,0,0,0,0,1,62.8211,-108.545,1.587694587,1,1,1069,43,4,43,10,0,0,0
1055,4,A2637,71,forest,3.750788492,6.11,2,1,4,2,1,0,0,0,3,3,62.8201,-108.645,3.203568262,-1,0,1076,6,60,18,15,0,0,1
1056,4,A2637,71,forest,3.750788492,6.11,1,1,3,2,1,0,0,0,3,3,62.82,-108.639,2.928200561,-1,0,1077,32,13,19,36,0,0,0
1057,4,A2637,71,forest,3.750788492,6.11,2,1,4,1,1,0,0,0,1,1,62.8199,-108.633,2.652833813,-1,0,1078,50,49,0,1,0,0,0
1058,4,A2637,71,forest,3.750788492,6.11,2,1,4,1,1,0,0,0,1,1,62.8198,-108.627,2.377467922,-1,1,1079,16,84,0,0,0,0,0
1059,4,A2637,71,forest,3.750788492,6.11,1,0,4,2,1,0,0,0,2,1,62.8197,-108.621,2.102102901,-1,1,1080,9,28,55,8,0,0,0
1060,4,A2637,71,forest,3.750788492,6.11,2,0,3,2,1,0,0,0,2,1,62.8196,-108.615,1.82673885,-1,1,1081,0,50,49,1,0,0,0
1061,4,A2636,90,tundra,3.877430672,8.34,0,0,2,3,2,0,0,0,0,1,62.8176,-108.504,3.405006589,1,1,1094,47,0,12,40,0,0,1
1062,4,A2636,90,tundra,3.877430672,8.34,0,1,4,2,1,0,0,0,3,0,62.8175,-108.498,3.680352531,1,1,1095,84,0,0,13,0,3,0
1063,4,A2636,90,tundra,3.877430672,8.34,1,1,4,2,1,0,0,0,2,0,62.8174,-108.492,3.955697518,1,1,1096,51,46,1,0,0,2,0
1064,4,A2637,71,forest,3.750788492,6.11,1,0,4,2,0,0,0,0,1,0,62.8174,-108.645,3.313699961,-1,0,1099,50,40,10,0,0,0,0
1065,4,A2637,71,forest,3.750788492,6.11,2,0,3,2,1,-1,0,0,1,1,62.8173,-108.639,3.038332498,-1,0,1100,53,44,3,0,0,0,0
1066,4,A2637,71,forest,3.750788492,6.11,0,0,4,2,1,0,0,0,1,1,62.8172,-108.633,2.76296589,-1,0,1101,66,0,34,0,0,0,0
1067,4,A2637,71,forest,3.750788492,6.11,1,0,4,2,1,0,0,0,1,1,62.8171,-108.627,2.487600153,-1,1,1102,24,48,28,0,0,0,0
1068,4,A2637,71,forest,3.750788492,6.11,4,0,2,2,1,0,0,0,1,2,62.817,-108.622,2.212235371,-1,1,1103,0,96,4,0,0,0,0
1069,4,A2637,71,forest,3.750788492,6.11,2,1,3,1,1,0,0,0,3,3,62.8169,-108.616,1.936871459,-1,1,1104,1,67,15,16,1,0,0
1070,4,A2636,90,tundra,3.877430672,8.34,3,0,2,2,1,0,0,0,1,0,62.8151,-108.51,3.019523735,1,0,1116,12,85,0,1,0,0,2
1071,4,A2636,90,tundra,3.877430672,8.34,3,0,2,2,1,0,0,0,2,0,62.815,-108.504,3.294870408,1,0,1117,10,84,0,6,0,0,0
1072,4,A2636,90,tundra,3.877430672,8.34,0,0,4,1,1,0,0,0,3,1,62.8148,-108.498,3.570216211,1,0,1118,77,0,1,22,0,0,0
1073,4,A2636,90,tundra,3.877430672,8.34,0,0,5,2,1,0,0,0,3,1,62.8147,-108.492,3.845560959,1,1,1119,87,0,0,13,0,0,0
1074,4,A2637,71,forest,3.750788492,6.11,1,0,4,2,2,-1,0,0,1,1,62.8146,-108.639,3.148464197,-1,1,1124,16,29,53,2,0,0,0
1075,4,A2637,71,forest,3.750788492,6.11,2,0,3,2,2,0,0,0,2,2,62.8145,-108.634,2.873097842,-1,1,1125,0,80,20,0,0,0,0
1076,4,A2637,71,forest,3.750788492,6.11,1,0,4,2,1,0,0,0,3,0,62.8144,-108.628,2.597732344,-1,1,1126,7,32,41,20,0,0,0
1077,4,A2637,71,forest,3.750788492,6.11,0,1,3,3,2,0,0,0,3,2,62.8143,-108.622,2.322367701,-1,1,1127,2,24,45,29,0,0,0
1078,4,A2637,71,forest,3.750788492,6.11,0,1,4,2,2,0,0,0,2,3,62.8142,-108.616,2.047004027,-1,1,1128,0,0,85,15,0,0,0
1079,4,A2636,90,tundra,3.877430672,8.34,3,0,3,1,0,0,0,0,2,0,62.8125,-108.516,2.634040543,1,0,1136,16,84,0,0,0,0,0
1080,4,A2636,90,tundra,3.877430672,8.34,4,0,2,1,0,0,0,0,3,0,62.8124,-108.51,2.909387932,1,0,1137,0,100,0,0,0,0,0
1081,4,A2636,90,tundra,3.877430672,8.34,5,0,2,0,0,0,0,0,2,0,62.8123,-108.504,3.184734466,1,1,1138,0,100,0,0,0,0,0
1082,4,A2636,90,tundra,3.877430672,8.34,2,0,3,2,1,0,0,-4,4,-1,62.8122,-108.498,3.460080044,1,1,1139,10,90,0,0,0,0,0
1083,4,A2636,90,tundra,3.877430672,8.34,2,0,2,1,2,0,0,-3,3,-1,62.8121,-108.492,3.735424653,1,1,1140,9,80,0,11,0,0,0
1084,4,A2636,90,tundra,3.877430672,8.34,0,0,3,2,1,0,0,-3,3,0,62.812,-108.487,4.010768407,1,1,1141,62,16,1,18,0,0,3
1085,4,A2637,71,forest,3.750788492,6.11,0,0,4,3,3,0,0,-3,3,2,62.8118,-108.634,2.98322964,-1,1,1146,0,12,59,29,0,0,0
1086,4,A2637,71,forest,3.750788492,6.11,0,0,3,4,3,0,0,-3,3,1,62.8117,-108.628,2.707864281,-1,1,1147,0,25,60,15,0,0,0
1087,4,A2637,71,forest,3.750788492,6.11,3,0,2,3,3,0,0,-2,2,0,62.8116,-108.622,2.432499891,-1,1,1148,0,76,16,8,0,0,0
1088,4,A2636,90,tundra,3.877430672,8.34,5,0,1,0,0,0,0,0,0,0,62.8097,-108.51,2.799252383,1,1,1156,0,100,0,0,0,0,0
1089,4,A2636,90,tundra,3.877430672,8.34,3,1,2,1,1,0,0,0,3,1,62.8096,-108.504,3.074598677,1,1,1157,0,69,14,17,0,0,0
1090,4,A2636,90,tundra,3.877430672,8.34,1,2,3,1,1,0,0,0,4,0,62.8095,-108.499,3.349944102,1,1,1158,0,56,23,21,0,0,0
1091,4,A2636,90,tundra,3.877430672,8.34,5,1,2,1,1,0,0,0,0,0,62.8094,-108.493,3.625288571,1,1,1159,0,100,0,0,0,0,0
1092,4,A2636,90,tundra,3.877430672,8.34,2,1,3,2,1,0,0,0,1,-1,62.8093,-108.487,3.900632086,1,1,1160,4,70,3,23,0,0,0
1093,4,A2636,90,tundra,3.877430672,8.34,1,0,2,3,2,0,0,-2,2,-1,62.8092,-108.481,4.175974731,1,1,1161,1,37,0,62,0,0,0
1094,4,A2636,90,tundra,3.877430672,8.34,0,2,3,1,1,0,0,0,2,1,62.8069,-108.505,2.964463014,1,1,1172,33,8,39,20,0,0,0
1095,4,A2636,90,tundra,3.877430672,8.34,3,1,2,1,1,0,0,0,3,1,62.8068,-108.499,3.239808299,1,1,1173,0,76,22,2,0,0,0
1096,4,A2636,90,tundra,3.877430672,8.34,3,0,4,1,1,0,0,0,0,0,62.8067,-108.493,3.515152545,1,1,1174,28,72,0,0,0,0,0
1097,4,A2636,90,tundra,3.877430672,8.34,2,0,3,1,1,0,0,-2,2,0,62.8066,-108.487,3.790496004,1,1,1175,44,49,0,7,0,0,0
1098,4,A2636,90,tundra,3.877430672,8.34,1,0,3,3,1,0,0,-3,3,1,62.8065,-108.481,4.065838425,1,1,1176,4,15,24,57,0,0,0
1099,4,A2636,90,tundra,3.877430672,8.34,3,0,3,1,2,0,0,0,1,-1,62.8041,-108.499,3.12967265,1,1,1183,11,64,4,19,0,2,0
1100,4,A2636,90,tundra,3.877430672,8.34,0,1,3,3,2,0,0,-1,2,-2,62.804,-108.493,3.405016742,1,1,1184,21,13,7,58,0,1,0
1101,4,A2636,90,tundra,3.877430672,8.34,1,1,4,2,1,0,0,0,1,-1,62.8039,-108.487,3.680359977,1,1,1185,26,15,2,57,0,0,0
1102,4,A2636,90,tundra,3.877430672,8.34,3,1,3,2,1,0,0,0,0,0,62.8013,-108.493,3.294907398,1,1,1190,2,65,3,30,0,0,0
1103,4,A2638,60,forest,3.883511811,7.77,2,1,1,4,4,0,0,0,1,-1,62.7868,-108.753,9.043357435,-1,1,1207,0,65,0,35,0,0,0
1104,4,A2638,60,forest,3.883511811,7.77,1,1,2,3,3,0,0,0,2,-1,62.7867,-108.748,8.764696934,-1,1,1208,0,43,0,57,0,0,0
1105,4,A2638,60,forest,3.883511811,7.77,0,1,2,2,2,0,0,-2,2,0,62.7866,-108.742,8.486036113,-1,1,1209,11,1,1,87,0,0,0
1106,4,A2638,60,forest,3.883511811,7.77,3,1,1,2,2,0,0,-1,1,-2,62.7842,-108.759,9.219774981,-1,1,1214,0,96,0,4,0,0,0
1107,4,A2638,60,forest,3.883511811,7.77,0,2,1,3,3,0,0,-2,2,-2,62.7841,-108.754,8.941115377,-1,1,1215,0,13,0,87,0,0,0
1108,4,A2638,60,forest,3.883511811,7.77,0,2,1,2,3,0,0,-3,3,-3,62.784,-108.748,8.662455344,-1,1,1216,0,0,0,100,0,0,0
1109,4,A2638,60,forest,3.883511811,7.77,1,2,2,3,3,0,0,0,2,0,62.784,-108.742,8.383794937,-1,1,1217,0,24,5,71,0,0,0
1110,4,A2638,60,forest,3.883511811,7.77,1,3,2,2,2,-1,0,-2,2,2,62.7839,-108.736,8.105133987,-1,1,1218,44,12,20,22,2,0,0
1111,4,A2638,60,forest,3.883511811,7.77,0,1,2,3,4,0,0,0,2,-3,62.7815,-108.76,9.11753221,-1,1,1222,0,21,3,76,0,0,0
1112,4,A2638,60,forest,3.883511811,7.77,0,2,2,2,3,0,0,0,3,-3,62.7815,-108.754,8.83887302,-1,1,1223,0,0,8,92,0,0,0
1113,4,A2638,60,forest,3.883511811,7.77,0,2,3,2,2,0,0,0,3,0,62.7814,-108.748,8.560213371,-1,1,1224,1,0,18,81,0,0,0
1114,4,A2638,60,forest,3.883511811,7.77,1,0,1,3,2,0,0,0,3,0,62.7813,-108.742,8.281553347,-1,1,1225,1,32,0,67,0,0,0
1115,4,A2638,60,forest,3.883511811,7.77,1,0,1,2,2,0,0,0,2,1,62.7812,-108.736,8.002892811,-1,1,1226,1,40,5,54,0,0,0
1116,4,A2638,60,forest,3.883511811,7.77,0,0,1,2,1,0,0,0,2,1,62.7811,-108.73,7.72423187,-1,1,1227,6,34,53,5,0,2,0
1117,4,A2638,60,forest,3.883511811,7.77,3,1,1,3,0,0,0,-2,2,-3,62.7789,-108.76,9.015289003,-1,1,1230,0,80,0,20,0,0,0
1118,4,A2638,60,forest,3.883511811,7.77,1,1,1,3,0,0,0,-2,2,-3,62.7788,-108.754,8.73663028,-1,1,1231,0,24,0,76,0,0,0
1119,4,A2638,60,forest,3.883511811,7.77,0,1,2,3,0,0,0,-2,2,-2,62.7787,-108.748,8.457971014,-1,1,1232,0,0,2,98,0,0,0
1120,4,A2638,60,forest,3.883511811,7.77,2,1,2,2,3,0,0,0,1,-1,62.7786,-108.742,8.179311374,-1,1,1233,0,64,0,36,0,0,0
1121,4,A2638,60,forest,3.883511811,7.77,3,2,2,2,2,0,0,0,2,0,62.7785,-108.736,7.900651306,-1,1,1234,0,84,0,16,0,0,0
1122,4,A2638,60,forest,3.883511811,7.77,2,2,2,2,2,0,0,0,2,0,62.7784,-108.731,7.621990694,-1,1,1235,0,80,13,7,0,0,0
1123,4,A2638,60,forest,3.883511811,7.77,1,2,2,2,3,-1,0,-2,2,0,62.7761,-108.754,8.634387126,-1,1,1239,0,24,0,76,0,0,0
1124,4,A2638,60,forest,3.883511811,7.77,0,1,1,3,4,0,0,-2,2,-3,62.776,-108.748,8.355728274,-1,1,1240,0,0,0,100,0,0,0
1125,4,A2638,60,forest,3.883511811,7.77,1,2,2,3,2,0,0,-3,3,-1,62.7759,-108.742,8.077069102,-1,1,1241,0,44,3,53,0,0,0
1126,4,A2638,60,forest,3.883511811,7.77,2,1,3,2,1,0,0,-3,3,1,62.7758,-108.737,7.798409279,-1,1,1242,3,61,13,19,0,4,0
1127,4,A2638,60,forest,3.883511811,7.77,1,1,2,4,3,0,0,-2,2,-2,62.7757,-108.731,7.519749135,-1,1,1243,0,46,0,54,0,0,0
1128,4,A2638,60,forest,3.883511811,7.77,2,1,1,3,4,0,0,-1,1,-2,62.7733,-108.749,8.253485205,-1,1,1248,0,64,0,36,0,0,0
1129,4,A2638,60,forest,3.883511811,7.77,0,1,2,4,3,0,0,-2,2,-2,62.7732,-108.743,7.974826362,-1,1,1249,0,0,6,94,0,0,0
1130,4,A2638,60,forest,3.883511811,7.77,0,1,2,3,3,0,0,-2,2,0,62.7731,-108.737,7.696167006,-1,1,1250,0,13,27,60,0,0,0
1131,4,A2636,46,forest,3.99593952,6.2,2,0,1,3,4,0,0,0,0,0,62.7678,-108.743,7.77033987,-1,1,1262,0,60,0,40,0,0,0
1132,4,A2636,46,forest,3.99593952,6.2,2,0,2,3,3,0,0,0,2,-2,62.7677,-108.737,7.491681281,-1,1,1263,0,56,0,44,0,0,0
1133,4,A2636,46,forest,3.99593952,6.2,0,0,1,5,4,0,0,0,0,-3,62.7676,-108.731,7.213022265,-1,1,1264,0,40,0,60,0,0,0
1134,4,A2636,46,forest,3.99593952,6.2,0,0,1,5,4,0,0,0,0,-3,62.7675,-108.725,6.934362843,-1,1,1265,0,4,0,96,0,0,0
1135,4,A2636,46,forest,3.99593952,6.2,2,0,4,3,4,0,0,0,0,0,62.7651,-108.743,7.668096033,-1,1,1269,0,61,0,39,0,0,0
1136,4,A2636,46,forest,3.99593952,6.2,2,0,3,2,3,0,0,-2,2,0,62.765,-108.737,7.389437859,-1,1,1270,0,85,0,15,0,0,0
1137,4,A2636,46,forest,3.99593952,6.2,2,0,3,3,3,0,0,-1,1,-2,62.7649,-108.732,7.110779279,-1,1,1271,0,60,0,40,0,0,0
1138,4,A2636,46,forest,3.99593952,6.2,2,0,1,3,3,-1,0,0,1,-2,62.7648,-108.726,6.832120272,-1,1,1272,1,76,0,23,0,0,0
1139,4,A2636,46,forest,3.99593952,6.2,4,0,1,2,2,0,0,0,1,1,62.7647,-108.72,6.553460751,-1,1,1273,0,100,0,0,0,0,0
1140,4,A2636,46,forest,3.99593952,6.2,0,1,2,3,3,0,0,-3,3,1,62.7624,-108.743,7.565851814,-1,1,1277,0,3,1,95,0,0,1
1141,4,A2636,46,forest,3.99593952,6.2,1,2,3,2,2,-1,0,-4,4,1,62.7623,-108.738,7.287194023,-1,1,1278,0,27,0,73,0,0,0
1142,4,A2636,46,forest,3.99593952,6.2,1,2,2,3,2,0,0,-4,4,0,62.7622,-108.732,7.008535857,-1,1,1279,0,36,0,64,0,0,0
1143,4,A2636,46,forest,3.99593952,6.2,1,3,2,2,1,0,0,-3,3,0,62.7621,-108.726,6.729877233,-1,1,1280,0,48,11,30,11,0,0
1144,4,A2636,46,forest,3.99593952,6.2,2,2,2,2,2,-1,0,-2,2,0,62.7621,-108.72,6.451218096,-1,1,1281,0,76,0,24,0,0,0
1145,4,A2636,46,forest,3.99593952,6.2,2,3,2,1,1,-1,0,-1,1,0,62.762,-108.714,6.1725585,-1,1,1282,3,60,12,25,0,0,0
1146,4,A2636,46,forest,3.99593952,6.2,1,0,1,3,3,0,0,-4,4,0,62.7597,-108.744,7.463607265,-1,1,1285,2,0,0,98,0,0,0
1147,4,A2636,46,forest,3.99593952,6.2,2,0,2,2,2,-3,0,-3,3,1,62.7596,-108.738,7.184949857,-1,1,1286,0,12,3,85,0,0,0
1148,4,A2636,46,forest,3.99593952,6.2,0,0,3,2,2,0,0,-2,2,1,62.7595,-108.732,6.906292021,-1,1,1287,7,0,16,77,0,0,0
1149,4,A2636,46,forest,3.99593952,6.2,3,2,2,2,3,0,0,-2,2,0,62.7595,-108.726,6.62763381,-1,1,1288,0,88,8,2,2,0,0
1150,4,A2636,46,forest,3.99593952,6.2,2,2,2,3,3,-1,0,-3,3,0,62.7594,-108.72,6.348975057,-1,1,1289,0,12,11,77,0,0,0
1151,4,A2636,46,forest,3.99593952,6.2,2,2,2,2,2,-1,0,-3,3,1,62.7593,-108.714,6.070315929,-1,1,1290,1,44,12,41,2,0,0
1152,4,A2636,46,forest,3.99593952,6.2,2,2,2,2,2,0,0,-1,1,0,62.757,-108.738,7.082705338,-1,1,1295,0,55,15,30,0,0,0
1153,4,A2636,46,forest,3.99593952,6.2,1,2,2,3,3,0,0,-1,1,0,62.7569,-108.732,6.804047886,-1,1,1296,0,8,3,89,0,0,0
